[3/7/18 04:52AM]	Valie: f	
[7/11/18 12:09PM]	Turtle: cant wait for the update log to be posted	
[7/11/18 12:09PM]	Turtle: zela and vali grind	
[7/11/18 12:10PM]	Turtle: props ;)	
[7/11/18 12:10PM]	Turtle: zela, i havent tried fishing or cooking yet	
[7/11/18 12:10PM]	Turtle: but probs should look into that too 	
[7/11/18 12:10PM]	Turtle: cause usually you get 99 fishing long before cooking	
[7/11/18 12:11PM]	Turtle: and woodcutting [ firemkaing	
[7/11/18 12:11PM]	Turtle: never hurts to check	
[7/11/18 12:11PM]	Turtle: 2 more inv then 98 thieving	
[7/11/18 12:11PM]	Turtle: :(	
[7/11/18 12:12PM]	Turtle: thug why not bank right here	
[7/11/18 12:12PM]	Thug: oop	
[7/11/18 12:13PM]	Thug: ty 	
[7/11/18 12:13PM]	Thug: lost alot of money then	
[7/11/18 12:13PM]	Turtle: np hhaa	
[7/11/18 12:15PM]	Turtle: 1.1m away 	
[7/11/18 12:15PM]	Thug: nice 	
[7/11/18 12:15PM]	Turtle: 9 invys	
[7/11/18 12:15PM]	Turtle: ish 	
[7/11/18 12:15PM]	Thug: 210k	
[7/11/18 12:16PM]	Thug: ffs 	
[7/11/18 12:16PM]	Thug: im still doing it 	
[7/11/18 12:16PM]	Turtle: haha	
[7/11/18 12:18PM]	Turtle: grats'	
[7/11/18 12:18PM]	Thug: hey	
[7/11/18 12:18PM]	Thug: ty 	
[7/11/18 12:22PM]	Turtle: 2 more invys	
[7/11/18 12:22PM]	Thug: gz	
[7/11/18 12:22PM]	Thug: what's next for u 	
[7/11/18 12:22PM]	Turtle: summoning	
[7/11/18 12:22PM]	Turtle: then probs agility	
[7/11/18 12:22PM]	Thug: oo	
[7/11/18 12:22PM]	Turtle: or slayer	
[7/11/18 12:23PM]	Thug: slayer lv 	
[7/11/18 12:23PM]	Thug: u sai 76 ? 	
[7/11/18 12:23PM]	Turtle: 76	
[7/11/18 12:23PM]	Thug: ah	
[7/11/18 12:23PM]	Thug: nice 	
[7/11/18 12:23PM]	Turtle: only 103k away from 77 	
[7/11/18 12:23PM]	Thug: nb nb 	
[7/11/18 12:23PM]	Turtle: i just want 85	
[7/11/18 12:23PM]	Thug: ha doesnt every1 	
[7/11/18 12:24PM]	Turtle: hard tasks are shit lol	
[7/11/18 12:24PM]	Turtle: i got 110 mithril dragons 	
[7/11/18 12:24PM]	Thug: how so 	
[7/11/18 12:24PM]	Thug: yikes 	
[7/11/18 12:24PM]	Thug: good prayer tho	
[7/11/18 12:24PM]	Turtle: meh not worth it	
[7/11/18 12:24PM]	Thug: lool	
[7/11/18 12:24PM]	Turtle: i just do med 	
[7/11/18 12:24PM]	Thug: what those tasks look like	
[7/11/18 12:24PM]	Thug: gz	
[7/11/18 12:24PM]	Turtle: 3-60	
[7/11/18 12:24PM]	Turtle: 30-60	
[7/11/18 12:25PM]	Turtle: so looking at like 200k+ each task	
[7/11/18 12:25PM]	Thug: how many points 	
[7/11/18 12:25PM]	Turtle: 20	
[7/11/18 12:25PM]	Thug: nb 	
[7/11/18 12:25PM]	Turtle: alrighty	
[7/11/18 12:25PM]	Turtle: 301 gold charms 	
[7/11/18 12:25PM]	Thug: l8r	
[7/11/18 12:36PM]	Turtle: i like this	
[7/11/18 12:36PM]	Turtle: literally like ss 	
[7/11/18 12:36PM]	Turtle: nah 	
[7/11/18 12:36PM]	Turtle: 903k	
[7/11/18 12:36PM]	Turtle: 903k   3000 	
[7/11/18 12:37PM]	Turtle: 903k divided by 3000 	
[7/11/18 12:37PM]	Turtle: 301	
[7/11/18 12:37PM]	Turtle: gold charms	
[7/11/18 12:39PM]	Turtle: so i went from 903k to 1,560,800	
[7/11/18 12:39PM]	Turtle: with greens 	
[7/11/18 12:39PM]	Raymond: .sti 	
[7/11/18 12:40PM]	Turtle: so 143 greens 	
[7/11/18 12:40PM]	Turtle: rougly	
[7/11/18 12:40PM]	Turtle: so wirth 107 red charms 	
[7/11/18 12:41PM]	Turtle: im getting 642k	
[7/11/18 12:41PM]	Turtle: trade 	
[7/11/18 12:41PM]	Raymond: its in bank 	
[7/11/18 12:41PM]	Turtle: nah 	
[7/11/18 12:41PM]	Turtle: trade 	
[7/11/18 12:41PM]	Turtle: sec	
[7/11/18 12:41PM]	Turtle: test	
[7/11/18 12:41PM]	Turtle: cant trade charms	
[7/11/18 12:42PM]	Turtle: just need prayer now	
[7/11/18 12:42PM]	Turtle: for max cb 	
[7/11/18 12:42PM]	Raymond: u 99 usm? 	
[7/11/18 12:43PM]	Turtle: nah 79	
[7/11/18 12:43PM]	Turtle: but before summ	
[7/11/18 12:43PM]	Turtle: i was 122 	
[7/11/18 12:43PM]	Turtle: 4 off of 126 	
[7/11/18 12:43PM]	Turtle: which is 99 prayer	
[7/11/18 12:44PM]	Turtle: gimmie tat 	
[7/11/18 12:44PM]	Turtle: ;)	
[7/11/18 12:45PM]	Turtle: ooof 	
[7/11/18 12:45PM]	Turtle: zela 	
[7/11/18 12:46PM]	Turtle: 12163	
[7/11/18 12:46PM]	Turtle: what drops those the most?	
[7/11/18 12:51PM]	Turtle: btw kalhpite guardians 	
[7/11/18 12:51PM]	Turtle: no drops 	
[7/11/18 12:54PM]	Turtle: .	
[7/11/18 01:07PM]	Turtle: .	
[7/11/18 01:08PM]	Turtle: .	
[7/11/18 01:15PM]	Turtle: ok 	
[7/11/18 01:16PM]	Turtle: its gonna fuck up interface	
[7/11/18 01:16PM]	Turtle: remove	
[7/11/18 01:16PM]	Turtle: air 	
[7/11/18 01:17PM]	Turtle: air or mind runes	
[7/11/18 01:17PM]	Turtle: both useless 	
[7/11/18 01:17PM]	Turtle: remove air	
[7/11/18 01:18PM]	Turtle: welp i needx ruby bolts first	
[7/11/18 01:18PM]	Turtle: sec	
[7/11/18 01:18PM]	Turtle: kk	
[7/11/18 01:18PM]	Turtle: ik what to do 	
[7/11/18 01:19PM]	Turtle: i dont got fletching lvl tho 	
[7/11/18 01:19PM]	Turtle: take addy bolts	
[7/11/18 01:19PM]	Turtle: and ruby bolt tips	
[7/11/18 01:19PM]	Turtle: use ruby bolt tips on addy bolts	
[7/11/18 01:19PM]	Turtle: cut a ruby 	
[7/11/18 01:20PM]	Turtle: ok so lets test this 	
[7/11/18 01:20PM]	Turtle: you ca only make 10 at a time 	
[7/11/18 01:20PM]	Turtle: which i guess aint bad	
[7/11/18 01:20PM]	Turtle: sec	
[7/11/18 01:20PM]	Turtle: lemme see pvm	
[7/11/18 01:21PM]	Turtle: they gucci	
[7/11/18 01:21PM]	Turtle: haha thanks	
[7/11/18 01:22PM]	Turtle: how do i restore my run	
[7/11/18 01:22PM]	Turtle: lol 	
[7/11/18 01:22PM]	Turtle: they dont work 	
[7/11/18 01:22PM]	Turtle: nope 	
[7/11/18 01:25PM]	Turtle: test wut 	
[7/11/18 01:25PM]	Turtle: can you give me gold mem for like 2 secs	
[7/11/18 01:25PM]	Turtle: lol 	
[7/11/18 01:25PM]	Turtle: so i can restore run 	
[7/11/18 01:26PM]	Turtle: lol wtf 	
[7/11/18 01:26PM]	Turtle: yeah :)	
[7/11/18 01:26PM]	Turtle: ty 	
[7/11/18 01:26PM]	Turtle: what was this update? 	
[7/11/18 01:27PM]	Turtle: fuck yea	
[7/11/18 01:27PM]	Turtle: content later today? 	
[7/11/18 01:27PM]	Turtle: sick man 	
[7/11/18 01:27PM]	Turtle: gj :) 	
[7/11/18 01:42PM]	Turtle: intr	
[7/11/18 01:42PM]	Turtle: got any coal? 	
[7/11/18 01:42PM]	Intro: ?	
[7/11/18 01:42PM]	Intro: 1800.	
[7/11/18 01:42PM]	Turtle: wanna sell me some? 	
[7/11/18 01:42PM]	Turtle: 2k ea 	
[7/11/18 01:42PM]	Intro: i cn sell yo 600. 	
[7/11/18 01:42PM]	Intro: you.	
[7/11/18 01:42PM]	Turtle: 1.2m?	
[7/11/18 01:42PM]	Intro: sure.	
[7/11/18 01:43PM]	Turtle: ty 	
[7/11/18 01:43PM]	Intro: got those from like 5 keys from my slayer task. 	
[7/11/18 01:43PM]	Intro: lol. 	
[7/11/18 01:43PM]	Turtle: damnn	
[7/11/18 01:43PM]	Intro: 70 more mithril drags left.	
[7/11/18 01:43PM]	Intro: zzz.	
[7/11/18 01:43PM]	Turtle: ooof 	
[7/11/18 01:43PM]	Intro: just needed dosh for runes.	
[7/11/18 01:43PM]	Turtle: i cancled that task	
[7/11/18 01:43PM]	Turtle: best way to kill miths? 	
[7/11/18 01:43PM]	Intro: im fire waving them. 	
[7/11/18 01:44PM]	Intro: accurate af.	
[7/11/18 01:44PM]	Intro: but im also training mage.	
[7/11/18 01:44PM]	Turtle: ou	
[7/11/18 01:44PM]	Turtle: true	
[7/11/18 01:44PM]	Intro: 7rip all that cash. 	
[7/11/18 01:45PM]	Intro: spent on bloods. 	
[7/11/18 01:45PM]	Turtle: haahha	
[7/11/18 01:45PM]	Turtle: dumping all my cash into smithing 	
[7/11/18 01:45PM]	Turtle: lol 	
[7/11/18 01:52PM]	Raymond: @home 	
[7/11/18 01:52PM]	Raymond: room with the altar 	
[7/11/18 01:52PM]	Raymond: is locked 	
[7/11/18 01:53PM]	Raymond: yh 	
[7/11/18 02:00PM]	Turtle: ffs 	
[7/11/18 02:01PM]	Turtle: zelazzz 	
[7/11/18 02:01PM]	Turtle: hyyy 	
[7/11/18 02:01PM]	Turtle: whyyyyyy 	
[7/11/18 02:01PM]	Turtle: :(	
[7/11/18 02:01PM]	Turtle: my turtle :(	
[7/11/18 02:02PM]	Turtle: r u noob 	
[7/11/18 02:03PM]	Turtle: i was playing around with ruse 	
[7/11/18 02:03PM]	Turtle: changed stats on an item 	
[7/11/18 02:03PM]	Turtle: every item in-game had stats on 0	
[7/11/18 02:03PM]	Turtle: of* 	
[7/11/18 02:03PM]	Turtle: can i had m0d'	
[7/11/18 02:03PM]	Turtle: pl0x 	
[7/11/18 02:03PM]	Turtle: sounds gucci 	
[7/11/18 02:05PM]	Turtle: uhhh	
[7/11/18 02:07PM]	Turtle: vali was saying 	
[7/11/18 02:07PM]	Turtle: better cash caskets 	
[7/11/18 02:07PM]	Turtle: and pvp gear	
[7/11/18 02:09PM]	Intro: gonna give it another shot. 	
[7/11/18 02:11PM]	Intro: this is your gwrs.	
[7/11/18 02:11PM]	Intro: open door.	
[7/11/18 02:11PM]	Intro: borken minions. 	
[7/11/18 02:11PM]	Intro: afkable boss.	
[7/11/18 02:11PM]	Intro: lol. 	
[7/11/18 02:11PM]	Intro: im afraid to.	
[7/11/18 02:11PM]	Intro: oof k. 	
[7/11/18 02:12PM]	Intro: lmao. 	
[7/11/18 02:12PM]	Intro: so this one works. 	
[7/11/18 02:12PM]	Intro: o ok 	
[7/11/18 02:13PM]	Turtle: zela logs out 	
[7/11/18 02:13PM]	Turtle: vali logs in	
[7/11/18 02:13PM]	Turtle: zela = vali?	
[7/11/18 02:13PM]	Turtle: vali 	
[7/11/18 02:13PM]	Turtle: zela 	
[7/11/18 02:13PM]	Turtle: so	
[7/11/18 02:14PM]	Intro: minions hit too fast.	
[7/11/18 02:15PM]	Intro: ye. 	
[7/11/18 02:15PM]	Intro: i can't tele out,.	
[7/11/18 02:33PM]	Turtle: daddy	
[7/11/18 02:33PM]	Turtle: 400k for it?	
[7/11/18 02:33PM]	Daddy: yes	
[7/11/18 02:33PM]	Daddy: thx	
[7/11/18 02:33PM]	Turtle: this is such a waste of money	
[7/11/18 02:33PM]	Turtle: lmao 	
[7/11/18 02:33PM]	Daddy: :ddd 	
[7/11/18 02:33PM]	Turtle: i want 99 smithing tho 	
[7/11/18 02:34PM]	Daddy: smithing lv?	
[7/11/18 02:34PM]	Turtle: 90	
[7/11/18 02:34PM]	Daddy: damnnnnnn	
[7/11/18 02:34PM]	Turtle: pretty much 91	
[7/11/18 02:34PM]	Turtle: tho 	
[7/11/18 02:34PM]	Turtle: 27k away from 91 	
[7/11/18 02:36PM]	Daddy: hi	
[7/11/18 02:45PM]	Turtle: vali 	
[7/11/18 02:45PM]	Turtle: where is rune ores 	
[7/11/18 02:46PM]	Turtle: fastest way to tp there? 	
[7/11/18 02:46PM]	Turtle: with 0 run	
[7/11/18 02:46PM]	Turtle: x[)	
[7/11/18 02:50PM]	Turtle: wanna tp me to rune?	
[7/11/18 02:50PM]	Turtle: x[)	
[7/11/18 02:56PM]	Turtle: freelo 	
[7/11/18 03:06PM]	Intro: literally out of restores. 	
[7/11/18 03:06PM]	Intro: 15 bolts. 	
[7/11/18 03:06PM]	Intro: idk what wave this is man.	
[7/11/18 03:06PM]	Intro: but its feels like its been teh same wave 15 times ina  row.	
[7/11/18 03:07PM]	Intro: look at the hp on these melee cunts. 	
[7/11/18 03:08PM]	Intro: double 45's again.	
[7/11/18 03:08PM]	Intro: hmm. 	
[7/11/18 03:08PM]	Intro: ive done this wave 3 times. 	
[7/11/18 03:08PM]	Intro: lol 	
[7/11/18 03:09PM]	Intro: god man. 	
[7/11/18 03:09PM]	Intro: it feels like i just did a full 63 waves.	
[7/11/18 03:09PM]	Intro: please. 	
[7/11/18 03:09PM]	Intro: this is to help all other users.	
[7/11/18 03:09PM]	Intro: lol. 	
[7/11/18 03:09PM]	Intro: i know its higher then normal,. 	
[7/11/18 03:09PM]	Intro: im afraid of jad.	
[7/11/18 03:09PM]	Intro: honestly. 	
[7/11/18 03:10PM]	Intro: bless.	
[7/11/18 03:12PM]	Intro: also.	
[7/11/18 03:12PM]	Intro: make it so they can drop vials.	
[7/11/18 03:12PM]	Intro: idk why we can't.	
[7/11/18 03:12PM]	Intro: lol 	
[7/11/18 03:12PM]	Intro: can't drop items in this area. 	
[7/11/18 03:12PM]	Intro: so next wave would be....	
[7/11/18 03:12PM]	Intro: melee, mager.	
[7/11/18 03:12PM]	Intro: then melee x2, mager.	
[7/11/18 03:13PM]	Intro: or not.	
[7/11/18 03:13PM]	Intro: or it can skip that.	
[7/11/18 03:14PM]	Intro: its going to feel good having the only cape ingame legit.	
[7/11/18 03:14PM]	Intro: other then the donated one.	
[7/11/18 03:14PM]	Intro: if jad bugs out. 	
[7/11/18 03:14PM]	Intro: ill ragequit.	
[7/11/18 03:14PM]	Intro: if i get 1banged outta nowhere.	
[7/11/18 03:14PM]	Intro: swear to god.	
[7/11/18 03:14PM]	Intro: l0l	
[7/11/18 03:14PM]	Intro: yeah. 	
[7/11/18 03:15PM]	Intro: 21 bolts left. 	
[7/11/18 03:15PM]	Intro: this will be close. 	
[7/11/18 03:15PM]	Intro: i see that green dot. 	
[7/11/18 03:15PM]	Intro: my guy.	
[7/11/18 03:15PM]	Intro: lol. 	
[7/11/18 03:15PM]	Intro: oh for sure.	
[7/11/18 03:16PM]	Intro: mager round incoming. 	
[7/11/18 03:16PM]	Intro: 18 bolts. 	
[7/11/18 03:16PM]	Intro: i can do it.	
[7/11/18 03:16PM]	Intro: maybe.	
[7/11/18 03:17PM]	Intro: depends on the rng with ava against these two. 	
[7/11/18 03:17PM]	Intro: my guy.	
[7/11/18 03:18PM]	Intro: if it wasn't for me.	
[7/11/18 03:18PM]	Intro: kids would keep trying  do this. 	
[7/11/18 03:18PM]	Intro: and be stuck. 	
[7/11/18 03:18PM]	Intro: and never get fc.	
[7/11/18 03:18PM]	Intro: l0l	
[7/11/18 03:18PM]	Intro: o 	
[7/11/18 03:18PM]	Intro: ty. 	
[7/11/18 03:18PM]	Intro: uhm.	
[7/11/18 03:19PM]	Intro: good ol delay. 	
[7/11/18 03:19PM]	Intro: why is it. 	
[7/11/18 03:19PM]	Intro: every npc spams hits.	
[7/11/18 03:19PM]	Intro: yet he shoots 3x slower then rs. 	
[7/11/18 03:19PM]	Intro: lmfao. 	
[7/11/18 03:19PM]	Intro: you see how slow he was attacking?	
[7/11/18 03:19PM]	Intro: my ass wasn't used to that, l0l. 	
[7/11/18 03:19PM]	Intro: i was so ready to swap prayers.	
[7/11/18 03:20PM]	Intro: o well. 	
[7/11/18 03:20PM]	Intro: im the richest ingame now.	
[7/11/18 03:20PM]	Intro: toolkit.	
[7/11/18 03:20PM]	Intro: only 1 ingame. 	
[7/11/18 03:20PM]	Intro: get rekt.	
[7/11/18 03:21PM]	Intro: .	
[7/11/18 03:21PM]	Intro: this brings back like. 	
[7/11/18 03:21PM]	Intro: 9 years ago.	
[7/11/18 03:21PM]	Intro: no animation firecape. 	
[7/11/18 03:21PM]	Intro: ;)	
[7/11/18 03:21PM]	Intro: uh.	
[7/11/18 03:21PM]	Intro: 2007.	
[7/11/18 03:21PM]	Intro: :')  	
[7/11/18 03:21PM]	Intro: ???	
[7/11/18 03:21PM]	Intro: shouldnt be.	
[7/11/18 03:21PM]	Intro: sec.	
[7/11/18 03:22PM]	Intro: oh wow.	
[7/11/18 03:22PM]	Intro: wtf. 	
[7/11/18 03:22PM]	Intro: i was on ld.	
[7/11/18 03:22PM]	Intro: instead of hd.	
[7/11/18 03:22PM]	Intro: noo wonder shit was so choppy. 	
[7/11/18 03:22PM]	Intro: i got a mad lean btw.	
[7/11/18 03:22PM]	Intro: guy holds the crosbow like hes a pimp.	
[7/11/18 03:22PM]	Intro: with a lean.	
[7/11/18 03:23PM]	Intro: hmm. 	
[7/11/18 03:23PM]	Intro: switches aren't like... flawless. 	
[7/11/18 03:23PM]	Intro: but they aren't bad. 	
[7/11/18 03:24PM]	Intro: okay.	
[7/11/18 03:25PM]	Intro: did you ever mess with mith dragons? 	
[7/11/18 03:26PM]	Intro: slurp.	
[7/11/18 03:27PM]	Intro: oh.	
[7/11/18 03:27PM]	Intro: the respawn rate.	
[7/11/18 03:27PM]	Intro: and two of them are hard to hit with range. 	
[7/11/18 03:27PM]	Intro: or magic. 	
[7/11/18 03:27PM]	Intro: you literally run to their face. 	
[7/11/18 03:28PM]	Intro: ...	
[7/11/18 03:28PM]	Intro: thug told me he messaged you abou it.	
[7/11/18 03:28PM]	Intro: lol. 	
[7/11/18 03:28PM]	Intro: about*.	
[7/11/18 03:28PM]	Intro: jk	
[7/11/18 03:28PM]	Intro: kk	
[7/11/18 03:42PM]	Turtle: noob. 	
[7/11/18 03:48PM]	Turtle: still re-doing ckeys? 	
[7/11/18 03:48PM]	Turtle: rewards	
[7/11/18 03:48PM]	Turtle: dope 	
[7/11/18 03:48PM]	Turtle: wanna slide me 600 coal 	
[7/11/18 03:48PM]	Turtle: on the dl 	
[7/11/18 03:49PM]	Turtle: i mean 	
[7/11/18 03:49PM]	Turtle: i didddd	
[7/11/18 03:49PM]	Turtle: find that duoe 	
[7/11/18 03:49PM]	Turtle: idk	
[7/11/18 03:49PM]	Turtle: dupe 	
[7/11/18 03:49PM]	Turtle: jsin 	
[7/11/18 03:49PM]	Turtle: ;)	
[7/11/18 03:51PM]	Turtle: content updates? 	
[7/11/18 03:51PM]	Turtle: or just bg fixes 	
[7/11/18 03:51PM]	Intro: my ass.	
[7/11/18 03:52PM]	Turtle: intro 	
[7/11/18 03:52PM]	Turtle: who r u	
[7/11/18 03:52PM]	Intro: new.	
[7/11/18 03:52PM]	Intro: hi.	
[7/11/18 04:06PM]	Turtle: noob. 	
[7/11/18 04:10PM]	Turtle: 91 mining 	
[7/11/18 04:10PM]	Turtle: 91 mining 	
[7/11/18 04:17PM]	Turtle: sell me 600 coal for 1.2m 	
[7/11/18 04:17PM]	Turtle: ;)	
[7/11/18 04:17PM]	Turtle: ima abuse the dupe than	
[7/11/18 04:17PM]	Turtle: ;)	
[7/11/18 04:17PM]	Turtle: 0 wait	
[7/11/18 04:17PM]	Turtle: already did	
[7/11/18 04:17PM]	Turtle: #rekt noob 	
[7/11/18 04:19PM]	Turtle: :o 	
[7/11/18 04:29PM]	Intro: what hedoesnt kno 	
[7/11/18 04:29PM]	Intro: is i have no coal. 	
[7/11/18 04:29PM]	Intro: ;))))	
[7/11/18 04:29PM]	Turtle: gl 	
[7/11/18 04:29PM]	Intro: oh baby.	
[7/11/18 04:29PM]	Intro: here	
[7/11/18 04:29PM]	Turtle: mostly just cosmetics 	
[7/11/18 04:30PM]	Turtle: :o 	
[7/11/18 04:30PM]	Intro: lmfaoo	
[7/11/18 04:30PM]	Intro: enjoy. 	
[7/11/18 04:30PM]	Turtle: i dont want this bat mask 	
[7/11/18 04:30PM]	Turtle: it ugly 	
[7/11/18 04:30PM]	Turtle: x[)	
[7/11/18 04:30PM]	Intro: wow 	
[7/11/18 04:30PM]	Turtle: sec	
[7/11/18 04:30PM]	Intro: neither did i... 	
[7/11/18 04:30PM]	Intro: lmaooo 	
[7/11/18 04:30PM]	Turtle: trade 	
[7/11/18 04:31PM]	Intro: black t is hot. 	
[7/11/18 04:31PM]	Turtle: now coal me	
[7/11/18 04:31PM]	Intro: hot hot hot hot hot. 	
[7/11/18 04:31PM]	Turtle: motha fucka 	
[7/11/18 04:31PM]	Intro: be 	
[7/11/18 04:31PM]	Intro: bye 	
[7/11/18 04:31PM]	Turtle: ooof 	
[7/11/18 04:31PM]	Intro: wtf 	
[7/11/18 04:31PM]	Intro: kinda rewards 	
[7/11/18 04:31PM]	Intro: r these 	
[7/11/18 04:31PM]	Intro: from ckeys. 	
[7/11/18 04:31PM]	Intro: i swear.	
[7/11/18 04:32PM]	Turtle: i need waterfiends to drop 	
[7/11/18 04:32PM]	Turtle: so i can camp them for blue charms 	
[7/11/18 04:32PM]	Turtle: lol 	
[7/11/18 04:32PM]	Intro: my ckey look	
[7/11/18 04:32PM]	Intro: is bangin tho 	
[7/11/18 04:32PM]	Intro: rn.	
[7/11/18 04:32PM]	Intro: 21 d stones. 	
[7/11/18 04:32PM]	Intro: will b nice bolts 	
[7/11/18 04:32PM]	Turtle: meh	
[7/11/18 04:33PM]	Intro: "meh ive got like 200 d stones"	
[7/11/18 04:33PM]	Turtle: literally	
[7/11/18 04:33PM]	Turtle: l0l	
[7/11/18 04:33PM]	Intro: lemmie guess. 	
[7/11/18 04:33PM]	Turtle: 238*	
[7/11/18 04:33PM]	Intro: from gem stall.	
[7/11/18 04:33PM]	Turtle: ye 	
[7/11/18 04:33PM]	Intro: mite as well add d bolts to range shop. 	
[7/11/18 04:33PM]	Intro: l0 	
[7/11/18 04:33PM]	Turtle: gimmie 300	
[7/11/18 04:33PM]	Intro: no	
[7/11/18 04:33PM]	Intro: bye 	
[7/11/18 04:33PM]	Turtle: ;\	
[7/11/18 04:33PM]	Turtle: vali when you exmaine a cash stack	
[7/11/18 04:33PM]	Turtle: it just says "its coins" 	
[7/11/18 04:34PM]	Turtle: doesnt say exact amount 	
[7/11/18 04:34PM]	Intro: it's a coins.	
[7/11/18 04:34PM]	Intro: it's... a.. coins.	
[7/11/18 04:34PM]	Turtle: nice noob gear 	
[7/11/18 04:34PM]	Intro: eay ass.	
[7/11/18 04:34PM]	Intro: eay	
[7/11/18 04:34PM]	Intro: eay	
[7/11/18 04:34PM]	Turtle: ill eat this stack	
[7/11/18 04:34PM]	Turtle: :\	
[7/11/18 04:36PM]	Intro: not doing this slayer task. 	
[7/11/18 04:36PM]	Intro: ill let that shit sit forever. 	
[7/11/18 04:37PM]	Intro: who da fuk 	
[7/11/18 04:37PM]	Intro: is olympic.	
[7/11/18 04:37PM]	Turtle: bruh what 	
[7/11/18 04:37PM]	Turtle: he was 138	
[7/11/18 04:37PM]	Turtle: l0l	
[7/11/18 04:37PM]	Intro: exactly.	
[7/11/18 04:37PM]	Intro: and no rank.	
[7/11/18 04:37PM]	Turtle: vali fucin with us	
[7/11/18 04:37PM]	Turtle: the kid is gone 	
[7/11/18 04:37PM]	Intro: u wanna die	
[7/11/18 04:37PM]	Turtle: lets gang bang	
[7/11/18 04:37PM]	Intro: eiffle tower the lad. 	
[7/11/18 04:38PM]	Intro: am confused	
[7/11/18 04:38PM]	Intro: who r u	
[7/11/18 04:38PM]	Intro: omg 	
[7/11/18 04:38PM]	Intro: dancing works. 	
[7/11/18 04:38PM]	Zerker: hello 	
[7/11/18 04:38PM]	Intro: pls.	
[7/11/18 04:38PM]	Intro: you're olympic.	
[7/11/18 04:38PM]	Intro: y r u 138. 	
[7/11/18 04:38PM]	Intro: why did you make a zerker.	
[7/11/18 04:38PM]	Turtle: hes zerker	
[7/11/18 04:38PM]	Zerker: huh 	
[7/11/18 04:38PM]	Intro: explain life. 	
[7/11/18 04:38PM]	Turtle: lvl 3 	
[7/11/18 04:38PM]	Intro: i know who dis is.	
[7/11/18 04:38PM]	Intro: ima fight you. 	
[7/11/18 04:38PM]	Zerker: ;o 	
[7/11/18 04:38PM]	Zerker: is slayer slow	
[7/11/18 04:38PM]	Zerker: on here 	
[7/11/18 04:38PM]	Intro: no.	
[7/11/18 04:38PM]	Intro: just don't get a hard task	
[7/11/18 04:38PM]	Zerker: can i get 85	
[7/11/18 04:38PM]	Zerker: quickly 	
[7/11/18 04:39PM]	Intro: or you'll get fucked by 100 mith dragons. 	
[7/11/18 04:39PM]	Intro: :))))))))	
[7/11/18 04:39PM]	Zerker: does any1 have a fkn whip	
[7/11/18 04:39PM]	Intro: ya 	
[7/11/18 04:39PM]	Intro: some lad odnated for 1. 	
[7/11/18 04:39PM]	Intro: l0l	
[7/11/18 04:39PM]	Intro: donated* 	
[7/11/18 04:39PM]	Intro: :(((((((((	
[7/11/18 04:39PM]	Intro: am outta points. 	
[7/11/18 04:39PM]	Intro: l0l	
[7/11/18 04:42PM]	Intro: you look ugly. 	
[7/11/18 04:42PM]	Intro: get a fury. 	
[7/11/18 04:42PM]	Turtle: nigga 	
[7/11/18 04:42PM]	Turtle: you butt ugly 	
[7/11/18 04:42PM]	Intro: no.	
[7/11/18 04:42PM]	Intro: u prob albino.	
[7/11/18 04:52PM]	Intro: ill be back in like 4 hrs. 	
[7/11/18 04:52PM]	Intro: tired as fuck.	
[7/11/18 04:52PM]	Intro: pls say its noted. 	
[7/11/18 04:52PM]	Intro: i was hopeing you noted the bars. 	
[7/11/18 04:52PM]	Intro: lol. 	
[7/11/18 04:52PM]	Turtle: ouu you need to fix anti-fire pots	
[7/11/18 04:52PM]	Intro: to fucking collect them	
[7/11/18 04:52PM]	Turtle: l0l	
[7/11/18 04:52PM]	Intro: aint no one wanna pick em up.	
[7/11/18 04:53PM]	Intro: tele home after 3 kills. 	
[7/11/18 04:53PM]	Turtle: mith drags hard af 	
[7/11/18 04:53PM]	Intro: yo anti-fire pots do fuck all on here.	
[7/11/18 04:53PM]	Turtle: they are easy to kill	
[7/11/18 04:53PM]	Intro: just make their defence lower. 	
[7/11/18 04:53PM]	Turtle: they just hit 20's 	
[7/11/18 04:53PM]	Intro: why are you meleeing mithrils. 	
[7/11/18 04:53PM]	Intro: r u ok. 	
[7/11/18 04:53PM]	Intro: no they're fine on hp. 	
[7/11/18 04:53PM]	Turtle: i range them	
[7/11/18 04:53PM]	Intro: its the defence tbh.	
[7/11/18 04:54PM]	Intro: cause if you try to melee mith dragons. 	
[7/11/18 04:54PM]	Intro: gl. 	
[7/11/18 04:54PM]	Turtle: 200 coal away from 2.5m smithing	
[7/11/18 04:54PM]	Turtle: welp	
[7/11/18 04:57PM]	Foxx: he gets on later 	
[7/11/18 05:10PM]	Foxx: rtle	
[7/11/18 05:11PM]	Foxx: oh ight	
[7/11/18 05:11PM]	Foxx: sweet	
[7/11/18 05:12PM]	Foxx: brb 	
[7/11/18 05:35PM]	Turtle: ye 	
[7/11/18 05:36PM]	Turtle: ooof bruv	
[7/11/18 05:36PM]	Turtle: your discord ugly x[)	
[7/11/18 05:36PM]	Turtle: i can make it look better	
[7/11/18 05:36PM]	Turtle: if you want	
[7/11/18 05:37PM]	Turtle: make it look cleaner and professional 	
[7/11/18 05:48PM]	Turtle: what to tds drop	
[7/11/18 05:49PM]	Thug: claws 	
[7/11/18 05:49PM]	Turtle: that the only rare drop? 	
[7/11/18 05:49PM]	Thug: darklight 	
